observation_id,deployment_id,sequence_id,media_id,timestamp,observation_type,scientific_name,vernacular_name,count,age,sex,individual_id,classification_method,classified_by,classification_date,classification_confidence,comments
baa2f8a0-2e5e-40ad-83fd-a101bae96eab:seq,749161ca-5993-4965-beb1-84ac9fc54b28,baa2f8a0-2e5e-40ad-83fd-a101bae96eab,,2018-06-16T12:00:00+0200,time lapse,,,,,,,human,,,,
39c4181a-8336-4b53-96c4-da33b69b74fd:seq,749161ca-5993-4965-beb1-84ac9fc54b28,39c4181a-8336-4b53-96c4-da33b69b74fd,,2018-06-17T00:00:00+0200,time lapse,,,,,,,human,,,,
188c5eb4-62ab-45c2-ad75-592a9d5b01e2:seq,749161ca-5993-4965-beb1-84ac9fc54b28,188c5eb4-62ab-45c2-ad75-592a9d5b01e2,,2018-06-17T12:00:00+0200,time lapse,,,,,,,human,,,,
0045d0b7-92ac-4f71-89e9-7927f21dda32:seq,749161ca-5993-4965-beb1-84ac9fc54b28,0045d0b7-92ac-4f71-89e9-7927f21dda32,,2018-06-18T00:00:00+0200,time lapse,,,,,,,human,,,,
29184d73-8556-4deb-9886-22174336cbd8:seq,749161ca-5993-4965-beb1-84ac9fc54b28,29184d73-8556-4deb-9886-22174336cbd8,,2018-06-18T12:00:00+0200,time lapse,,,,,,,human,,,,
7f383ba8-a056-4375-b00f-3ee833bfaad3:seq,749161ca-5993-4965-beb1-84ac9fc54b28,7f383ba8-a056-4375-b00f-3ee833bfaad3,,2018-06-19T00:00:00+0200,time lapse,,,,,,,human,,,,
3831156c-3086-4f3e-b91c-c26697257559:seq,749161ca-5993-4965-beb1-84ac9fc54b28,3831156c-3086-4f3e-b91c-c26697257559,,2018-06-19T12:00:00+0200,time lapse,,,,,,,human,,,,
9e007b5d-2c85-489f-9031-a6e982aa8807:seq,749161ca-5993-4965-beb1-84ac9fc54b28,9e007b5d-2c85-489f-9031-a6e982aa8807,,2018-06-20T00:00:00+0200,time lapse,,,,,,,human,,,,
ebcb08ec-91b1-4b96-891f-e3984e5dc51c:seq,749161ca-5993-4965-beb1-84ac9fc54b28,ebcb08ec-91b1-4b96-891f-e3984e5dc51c,,2018-06-20T12:00:00+0200,time lapse,,,,,,,human,,,,
52a65dbd-7c3c-426c-a718-e93cbd7d5c75:seq,749161ca-5993-4965-beb1-84ac9fc54b28,52a65dbd-7c3c-426c-a718-e93cbd7d5c75,,2018-06-21T00:00:00+0200,time lapse,,,,,,,human,,,,
4b76c205-ec86-46b5-a972-9523561571cc,749161ca-5993-4965-beb1-84ac9fc54b28,65bcbbac-1214-4e99-8d73-c028f0784964,,2018-06-21T04:47:37+0200,animal,Vulpes vulpes,Red Fox,1,undefined,undefined,,human,bb4153b3-278a-4aef-8eea-2e8ac0e07047,2018-10-10T14:50:48+0200,,
d2193ef7-5ad7-4a01-a538-a6c439f6f798:seq,749161ca-5993-4965-beb1-84ac9fc54b28,d2193ef7-5ad7-4a01-a538-a6c439f6f798,,2018-06-21T12:00:00+0200,time lapse,,,,,,,human,,,,
8b1664a4-b3b7-4af1-8b0f-26883f08adc8:seq,749161ca-5993-4965-beb1-84ac9fc54b28,8b1664a4-b3b7-4af1-8b0f-26883f08adc8,,2018-06-22T00:00:00+0200,time lapse,,,,,,,human,,,,
4d7e6c49-5fa0-47f3-ad02-b21321ddb7bd:seq,749161ca-5993-4965-beb1-84ac9fc54b28,4d7e6c49-5fa0-47f3-ad02-b21321ddb7bd,,2018-06-22T12:00:00+0200,time lapse,,,,,,,human,,,,
c6454b66-2d3b-4905-ae0c-18d20b0ca9c9:seq,749161ca-5993-4965-beb1-84ac9fc54b28,c6454b66-2d3b-4905-ae0c-18d20b0ca9c9,,2018-06-23T00:00:00+0200,time lapse,,,,,,,human,,,,
59088ad3-f9aa-4f40-b1f7-182c2eed9f49:seq,749161ca-5993-4965-beb1-84ac9fc54b28,59088ad3-f9aa-4f40-b1f7-182c2eed9f49,,2018-06-23T12:00:00+0200,time lapse,,,,,,,human,,,,
e3c7a59e-a410-4881-a39d-d4731ea19133,749161ca-5993-4965-beb1-84ac9fc54b28,e13691e6-3d94-4a0b-9aa3-1bffc00fb1e6,,2018-06-23T23:19:44+0200,animal,Erinaceus europaeus,western European hedgehog,1,undefined,undefined,,human,bb4153b3-278a-4aef-8eea-2e8ac0e07047,2018-10-10T14:51:25+0200,,
48f216fb-77cc-4e8f-96f6-de9213809874:seq,749161ca-5993-4965-beb1-84ac9fc54b28,48f216fb-77cc-4e8f-96f6-de9213809874,,2018-06-24T00:00:00+0200,time lapse,,,,,,,human,,,,
d0732dff-db35-4d79-a9ba-068ef955ce20:seq,749161ca-5993-4965-beb1-84ac9fc54b28,d0732dff-db35-4d79-a9ba-068ef955ce20,,2018-06-24T05:15:07+0200,undefined,,,,,,,human,,,,
fc130232-2ebf-44db-a246-e1ca85d2a580:seq,749161ca-5993-4965-beb1-84ac9fc54b28,fc130232-2ebf-44db-a246-e1ca85d2a580,,2018-06-24T12:00:00+0200,time lapse,,,,,,,human,,,,
fa0cdbdb-7a72-4de0-98d9-f4622d247214:seq,749161ca-5993-4965-beb1-84ac9fc54b28,fa0cdbdb-7a72-4de0-98d9-f4622d247214,,2018-06-25T00:00:00+0200,time lapse,,,,,,,human,,,,
f9860480-7a2a-4c40-a878-c2ff19e6bd12:seq,749161ca-5993-4965-beb1-84ac9fc54b28,f9860480-7a2a-4c40-a878-c2ff19e6bd12,,2018-06-25T12:00:00+0200,time lapse,,,,,,,human,,,,
b389f10a-4ba1-4e43-b034-5825234df0b4:seq,749161ca-5993-4965-beb1-84ac9fc54b28,b389f10a-4ba1-4e43-b034-5825234df0b4,,2018-06-26T00:00:00+0200,time lapse,,,,,,,human,,,,
d3e41137-7a26-4656-ab5d-e211ad4588a1:seq,749161ca-5993-4965-beb1-84ac9fc54b28,d3e41137-7a26-4656-ab5d-e211ad4588a1,,2018-06-26T12:00:00+0200,time lapse,,,,,,,human,,,,
26348a81-0995-4a94-a1d7-8e8aeb26e72f:seq,749161ca-5993-4965-beb1-84ac9fc54b28,26348a81-0995-4a94-a1d7-8e8aeb26e72f,,2018-06-27T00:00:00+0200,time lapse,,,,,,,human,,,,
bfc6f341-716b-4265-aa79-3595ecf1899d:seq,749161ca-5993-4965-beb1-84ac9fc54b28,bfc6f341-716b-4265-aa79-3595ecf1899d,,2018-06-27T12:00:00+0200,time lapse,,,,,,,human,,,,
16ee03b3-48fd-4d55-9728-965456a4a2b3:seq,749161ca-5993-4965-beb1-84ac9fc54b28,16ee03b3-48fd-4d55-9728-965456a4a2b3,,2018-06-28T00:00:00+0200,time lapse,,,,,,,human,,,,
846226de-ce5b-4f4e-92e1-e3958e24cbfb:seq,749161ca-5993-4965-beb1-84ac9fc54b28,846226de-ce5b-4f4e-92e1-e3958e24cbfb,,2018-06-28T12:00:00+0200,time lapse,,,,,,,human,,,,
842468a9-1755-4046-bedc-fa9cd903d2f8:seq,749161ca-5993-4965-beb1-84ac9fc54b28,842468a9-1755-4046-bedc-fa9cd903d2f8,,2018-06-29T00:00:00+0200,time lapse,,,,,,,human,,,,
a246ec51-f2c7-494b-81a4-56c5139d6fb4:seq,749161ca-5993-4965-beb1-84ac9fc54b28,a246ec51-f2c7-494b-81a4-56c5139d6fb4,,2018-06-29T12:00:00+0200,time lapse,,,,,,,human,,,,
0a57ae26-90df-4131-b1ba-8a3c6e1c5e6a:seq,749161ca-5993-4965-beb1-84ac9fc54b28,0a57ae26-90df-4131-b1ba-8a3c6e1c5e6a,,2018-06-30T00:00:00+0200,time lapse,,,,,,,human,,,,
d190122f-1a0d-4061-87a6-8573e7fd5fe8:seq,749161ca-5993-4965-beb1-84ac9fc54b28,d190122f-1a0d-4061-87a6-8573e7fd5fe8,,2018-06-30T12:00:00+0200,time lapse,,,,,,,human,,,,
1b6361ba-62fb-490b-a639-1e2464944ac8:seq,749161ca-5993-4965-beb1-84ac9fc54b28,1b6361ba-62fb-490b-a639-1e2464944ac8,,2018-07-01T00:00:00+0200,time lapse,,,,,,,human,,,,
55700c1d-ad41-4e51-987b-fe48408cce27:seq,749161ca-5993-4965-beb1-84ac9fc54b28,55700c1d-ad41-4e51-987b-fe48408cce27,,2018-07-01T12:00:00+0200,time lapse,,,,,,,human,,,,
c8999df4-71b1-4e72-8866-4bff3cf644fe:seq,749161ca-5993-4965-beb1-84ac9fc54b28,c8999df4-71b1-4e72-8866-4bff3cf644fe,,2018-07-02T00:00:00+0200,time lapse,,,,,,,human,,,,
a92076e1-c103-4436-a634-35725e3df6c7:seq,749161ca-5993-4965-beb1-84ac9fc54b28,a92076e1-c103-4436-a634-35725e3df6c7,,2018-07-02T12:00:00+0200,time lapse,,,,,,,human,,,,
5bdfd35d-d1ea-4737-90a5-5d9778e13d37:seq,749161ca-5993-4965-beb1-84ac9fc54b28,5bdfd35d-d1ea-4737-90a5-5d9778e13d37,,2018-07-03T00:00:00+0200,time lapse,,,,,,,human,,,,
6c1425d8-30a8-4046-96fd-45f6859a4db8:seq,749161ca-5993-4965-beb1-84ac9fc54b28,6c1425d8-30a8-4046-96fd-45f6859a4db8,,2018-07-03T12:00:00+0200,time lapse,,,,,,,human,,,,
b292f044-2531-4330-8688-645dbf3ae1e2:seq,749161ca-5993-4965-beb1-84ac9fc54b28,b292f044-2531-4330-8688-645dbf3ae1e2,,2018-07-04T00:00:00+0200,time lapse,,,,,,,human,,,,
8cf05a2b-4dcf-4709-aa89-ce7a8050385c:seq,749161ca-5993-4965-beb1-84ac9fc54b28,8cf05a2b-4dcf-4709-aa89-ce7a8050385c,,2018-07-04T12:00:00+0200,time lapse,,,,,,,human,,,,
242d0bab-785a-40b9-9411-f17e232eb03d:seq,749161ca-5993-4965-beb1-84ac9fc54b28,242d0bab-785a-40b9-9411-f17e232eb03d,,2018-07-04T18:57:41+0200,setup/pickup,,,,,,,human,,,,
1d59a719-1887-4002-a74d-8a9c25bfc3ac:seq,7de2324a-9f15-42bb-a60f-152154da9262,1d59a719-1887-4002-a74d-8a9c25bfc3ac,,2018-06-05T14:02:49+0200,setup/pickup,,,,,,,human,,,,
625168da-96d0-420f-9f46-4737354af490:seq,7de2324a-9f15-42bb-a60f-152154da9262,625168da-96d0-420f-9f46-4737354af490,,2018-06-06T00:00:00+0200,time lapse,,,,,,,human,,,,
9c375fe6-c3f2-4e0c-a4d7-758bd51a80a0:seq,7de2324a-9f15-42bb-a60f-152154da9262,9c375fe6-c3f2-4e0c-a4d7-758bd51a80a0,,2018-06-06T12:00:00+0200,time lapse,,,,,,,human,,,,
2b248ba7-d96f-4431-adcb-b58cb68eb5c4:seq,7de2324a-9f15-42bb-a60f-152154da9262,2b248ba7-d96f-4431-adcb-b58cb68eb5c4,,2018-06-07T00:00:00+0200,time lapse,,,,,,,human,,,,
014271cc-3d3d-474f-96c1-9cfa27f438e8:seq,7de2324a-9f15-42bb-a60f-152154da9262,014271cc-3d3d-474f-96c1-9cfa27f438e8,,2018-06-07T12:00:00+0200,time lapse,,,,,,,human,,,,
aca055f6-ce41-4e13-bc32-968edf247687:seq,7de2324a-9f15-42bb-a60f-152154da9262,aca055f6-ce41-4e13-bc32-968edf247687,,2018-06-08T00:00:00+0200,time lapse,,,,,,,human,,,,
3006698c-0521-4202-b83d-3a46ea603eaa:seq,7de2324a-9f15-42bb-a60f-152154da9262,3006698c-0521-4202-b83d-3a46ea603eaa,,2018-06-08T12:00:00+0200,time lapse,,,,,,,human,,,,
3cc9d16f-f47d-4fe0-ae12-73d8e51fa2c8:seq,7de2324a-9f15-42bb-a60f-152154da9262,3cc9d16f-f47d-4fe0-ae12-73d8e51fa2c8,,2018-06-09T00:00:00+0200,time lapse,,,,,,,human,,,,
8d054017-5964-4559-a2df-9761862dfadf:seq,7de2324a-9f15-42bb-a60f-152154da9262,8d054017-5964-4559-a2df-9761862dfadf,,2018-06-09T12:00:00+0200,time lapse,,,,,,,human,,,,
c7c938ff-59fe-4781-9ead-96985b6d65e6:seq,7de2324a-9f15-42bb-a60f-152154da9262,c7c938ff-59fe-4781-9ead-96985b6d65e6,,2018-06-10T00:00:00+0200,time lapse,,,,,,,human,,,,
f788b290-4d64-402d-8e92-18a2e9184cbb:seq,7de2324a-9f15-42bb-a60f-152154da9262,f788b290-4d64-402d-8e92-18a2e9184cbb,,2018-06-10T12:00:00+0200,time lapse,,,,,,,human,,,,
a0a944c9-6f3e-4376-85d7-04e6d94ccacd:seq,7de2324a-9f15-42bb-a60f-152154da9262,a0a944c9-6f3e-4376-85d7-04e6d94ccacd,,2018-06-11T00:00:00+0200,time lapse,,,,,,,human,,,,
d93c1f6b-eecf-4330-b911-405472613616:seq,7de2324a-9f15-42bb-a60f-152154da9262,d93c1f6b-eecf-4330-b911-405472613616,,2018-06-11T12:00:00+0200,time lapse,,,,,,,human,,,,
9bc01a46-558e-40a1-ac4c-96dc6d7699e4:seq,7de2324a-9f15-42bb-a60f-152154da9262,9bc01a46-558e-40a1-ac4c-96dc6d7699e4,,2018-06-12T00:00:00+0200,time lapse,,,,,,,human,,,,
24d3cffe-913a-463c-84e2-f1d1bf4a65fe:seq,7de2324a-9f15-42bb-a60f-152154da9262,24d3cffe-913a-463c-84e2-f1d1bf4a65fe,,2018-06-12T12:00:00+0200,time lapse,,,,,,,human,,,,
d5573d91-3c75-434f-ba3a-81872f7bac2e:seq,7de2324a-9f15-42bb-a60f-152154da9262,d5573d91-3c75-434f-ba3a-81872f7bac2e,,2018-06-13T00:00:00+0200,time lapse,,,,,,,human,,,,
074c2a12-537a-434a-91b2-98cfff11a464:seq,7de2324a-9f15-42bb-a60f-152154da9262,074c2a12-537a-434a-91b2-98cfff11a464,,2018-06-13T12:00:00+0200,time lapse,,,,,,,human,,,,
22d82d6d-78c2-4904-b5c6-5b169bb51066:seq,7de2324a-9f15-42bb-a60f-152154da9262,22d82d6d-78c2-4904-b5c6-5b169bb51066,,2018-06-14T00:00:00+0200,time lapse,,,,,,,human,,,,
231e9d32-1c9e-4128-9d49-ec43c4ac252b:seq,7de2324a-9f15-42bb-a60f-152154da9262,231e9d32-1c9e-4128-9d49-ec43c4ac252b,,2018-06-14T12:00:00+0200,time lapse,,,,,,,human,,,,
fb4fab20-8f9a-4c16-9c9e-c3ca92005232:seq,7de2324a-9f15-42bb-a60f-152154da9262,fb4fab20-8f9a-4c16-9c9e-c3ca92005232,,2018-06-15T00:00:00+0200,time lapse,,,,,,,human,,,,
f829a0e3-edde-41d3-bb31-6a286b2c2fc4:seq,7de2324a-9f15-42bb-a60f-152154da9262,f829a0e3-edde-41d3-bb31-6a286b2c2fc4,,2018-06-15T08:22:46+0200,empty,,,,,,,human,,,,
27fe126c-81dd-4a8c-aa87-dccf88e6ddba:seq,7de2324a-9f15-42bb-a60f-152154da9262,27fe126c-81dd-4a8c-aa87-dccf88e6ddba,,2018-06-15T12:00:00+0200,time lapse,,,,,,,human,,,,
837935d2-ef65-4350-9218-88447abef351:seq,7de2324a-9f15-42bb-a60f-152154da9262,837935d2-ef65-4350-9218-88447abef351,,2018-06-16T00:00:00+0200,time lapse,,,,,,,human,,,,
99d6f5f5-b390-44dc-a0c8-b9882beadd22:seq,7de2324a-9f15-42bb-a60f-152154da9262,99d6f5f5-b390-44dc-a0c8-b9882beadd22,,2018-06-16T12:00:00+0200,time lapse,,,,,,,human,,,,
a57da84e-4f69-42ec-8268-e2c2175bde37:seq,7de2324a-9f15-42bb-a60f-152154da9262,a57da84e-4f69-42ec-8268-e2c2175bde37,,2018-06-17T00:00:00+0200,time lapse,,,,,,,human,,,,
5c86f3ff-b465-4a31-b218-a9080fbbdfcb:seq,7de2324a-9f15-42bb-a60f-152154da9262,5c86f3ff-b465-4a31-b218-a9080fbbdfcb,,2018-06-17T12:00:00+0200,time lapse,,,,,,,human,,,,
d82b4e01-022d-488c-8217-5351d019ac09:seq,7de2324a-9f15-42bb-a60f-152154da9262,d82b4e01-022d-488c-8217-5351d019ac09,,2018-06-18T00:00:00+0200,time lapse,,,,,,,human,,,,
6aa62ca7-8527-439b-9930-176668b4329c:seq,7de2324a-9f15-42bb-a60f-152154da9262,6aa62ca7-8527-439b-9930-176668b4329c,,2018-06-18T12:00:00+0200,time lapse,,,,,,,human,,,,
d1a4f002-1c2d-4849-9d43-63c1b6479f03:seq,7de2324a-9f15-42bb-a60f-152154da9262,d1a4f002-1c2d-4849-9d43-63c1b6479f03,,2018-06-19T00:00:00+0200,time lapse,,,,,,,human,,,,
99f20c28-5d12-4b9e-8f7f-c0a040275032:seq,7de2324a-9f15-42bb-a60f-152154da9262,99f20c28-5d12-4b9e-8f7f-c0a040275032,,2018-06-19T12:00:00+0200,time lapse,,,,,,,human,,,,
58f48020-a4a8-4efb-8060-4369453e0259:seq,7de2324a-9f15-42bb-a60f-152154da9262,58f48020-a4a8-4efb-8060-4369453e0259,,2018-06-20T00:00:00+0200,time lapse,,,,,,,human,,,,
be4105ce-3489-467a-8c5b-006d58c1aaf3:seq,7de2324a-9f15-42bb-a60f-152154da9262,be4105ce-3489-467a-8c5b-006d58c1aaf3,,2018-06-20T12:00:00+0200,time lapse,,,,,,,human,,,,
eaf7e0c5-1b68-4a09-91b2-963090bd7761:seq,7de2324a-9f15-42bb-a60f-152154da9262,eaf7e0c5-1b68-4a09-91b2-963090bd7761,,2018-06-21T00:00:00+0200,time lapse,,,,,,,human,,,,
166f74a4-f486-4c10-be67-9c9b1003a316:seq,7de2324a-9f15-42bb-a60f-152154da9262,166f74a4-f486-4c10-be67-9c9b1003a316,,2018-06-21T12:00:00+0200,time lapse,,,,,,,human,,,,
c40d62f7-1562-44d5-ae66-dbf7f200ceb9:seq,7de2324a-9f15-42bb-a60f-152154da9262,c40d62f7-1562-44d5-ae66-dbf7f200ceb9,,2018-06-22T00:00:00+0200,time lapse,,,,,,,human,,,,
32d864fe-6d56-4545-a5fd-d73aa81667d1:seq,7de2324a-9f15-42bb-a60f-152154da9262,32d864fe-6d56-4545-a5fd-d73aa81667d1,,2018-06-22T12:00:00+0200,time lapse,,,,,,,human,,,,
e77e8102-549c-4be1-97c1-3b89acf0f991:seq,7de2324a-9f15-42bb-a60f-152154da9262,e77e8102-549c-4be1-97c1-3b89acf0f991,,2018-06-23T00:00:00+0200,time lapse,,,,,,,human,,,,
339ca43b-d05c-423c-955a-a95c8da01bd7:seq,7de2324a-9f15-42bb-a60f-152154da9262,339ca43b-d05c-423c-955a-a95c8da01bd7,,2018-06-23T12:00:00+0200,time lapse,,,,,,,human,,,,
3b50d796-ab8b-46e0-a017-c5a092bb6a68:seq,7de2324a-9f15-42bb-a60f-152154da9262,3b50d796-ab8b-46e0-a017-c5a092bb6a68,,2018-06-24T00:00:00+0200,time lapse,,,,,,,human,,,,
0ceec152-8126-4789-b5b6-e97d15202f6c:seq,7de2324a-9f15-42bb-a60f-152154da9262,0ceec152-8126-4789-b5b6-e97d15202f6c,,2018-06-24T12:00:00+0200,time lapse,,,,,,,human,,,,
81ac746c-8945-48db-8deb-996392a139d5,7de2324a-9f15-42bb-a60f-152154da9262,4cc5ea91-995c-47fa-9fb0-59957ea6a827,,2018-06-24T16:05:17+0200,animal,Capreolus capreolus,western roe deer,1,juvenile,undefined,,human,bb4153b3-278a-4aef-8eea-2e8ac0e07047,2018-09-26T08:45:23+0200,,
67cc73f7-5e11-4187-ad97-639c0271c0ca:seq,7de2324a-9f15-42bb-a60f-152154da9262,67cc73f7-5e11-4187-ad97-639c0271c0ca,,2018-06-25T00:00:00+0200,time lapse,,,,,,,human,,,,
95851e1d-b4c1-4474-a0bd-f387a8406b11:seq,7de2324a-9f15-42bb-a60f-152154da9262,95851e1d-b4c1-4474-a0bd-f387a8406b11,,2018-06-25T12:00:00+0200,time lapse,,,,,,,human,,,,
2762ae16-67cf-4d92-98bb-f42e64bcdb7d:seq,7de2324a-9f15-42bb-a60f-152154da9262,2762ae16-67cf-4d92-98bb-f42e64bcdb7d,,2018-06-26T00:00:00+0200,time lapse,,,,,,,human,,,,
0ec37da4-d855-45eb-b72a-bf53a08f5591:seq,7de2324a-9f15-42bb-a60f-152154da9262,0ec37da4-d855-45eb-b72a-bf53a08f5591,,2018-06-26T12:00:00+0200,time lapse,,,,,,,human,,,,
266c1229-4cb6-4ed2-8001-d1cc4266f1e0:seq,7de2324a-9f15-42bb-a60f-152154da9262,266c1229-4cb6-4ed2-8001-d1cc4266f1e0,,2018-06-27T00:00:00+0200,time lapse,,,,,,,human,,,,
e921f8ee-1711-4358-bfc5-5ed46846f97a:seq,7de2324a-9f15-42bb-a60f-152154da9262,e921f8ee-1711-4358-bfc5-5ed46846f97a,,2018-06-27T12:00:00+0200,time lapse,,,,,,,human,,,,
325d2949-c260-4257-8af5-72609a4dc3d9:seq,7de2324a-9f15-42bb-a60f-152154da9262,325d2949-c260-4257-8af5-72609a4dc3d9,,2018-06-28T00:00:00+0200,time lapse,,,,,,,human,,,,
ed96d628-aa0e-44b6-b293-fdcc023ba24b:seq,7de2324a-9f15-42bb-a60f-152154da9262,ed96d628-aa0e-44b6-b293-fdcc023ba24b,,2018-06-28T12:00:00+0200,time lapse,,,,,,,human,,,,
389b1935-a884-484b-ad50-a93b20e3b410:seq,7de2324a-9f15-42bb-a60f-152154da9262,389b1935-a884-484b-ad50-a93b20e3b410,,2018-06-29T00:00:00+0200,time lapse,,,,,,,human,,,,
303b65fe-a137-4fd3-bfe4-626780d8061a,7de2324a-9f15-42bb-a60f-152154da9262,9c226e64-c357-4ed5-b431-9c14fc085fd8,,2018-06-29T10:39:49+0200,animal,Canis lupus,gray wolf,1,,,,human,bb4153b3-278a-4aef-8eea-2e8ac0e07047,2018-09-26T08:45:57+0200,,
f5ea3d32-76d1-40a5-8f79-8a3a7607b329:seq,7de2324a-9f15-42bb-a60f-152154da9262,f5ea3d32-76d1-40a5-8f79-8a3a7607b329,,2018-06-29T12:00:00+0200,time lapse,,,,,,,human,,,,
28f8ab23-27d8-486e-a31d-aa93e354e48b:seq,7de2324a-9f15-42bb-a60f-152154da9262,28f8ab23-27d8-486e-a31d-aa93e354e48b,,2018-06-30T00:00:00+0200,time lapse,,,,,,,human,,,,
60a2bc0b-c053-4bc5-a916-ac5078313a71:seq,7de2324a-9f15-42bb-a60f-152154da9262,60a2bc0b-c053-4bc5-a916-ac5078313a71,,2018-06-30T12:00:00+0200,time lapse,,,,,,,human,,,,
22512416-9df0-4f70-bd48-41ef2c94d29f:seq,7de2324a-9f15-42bb-a60f-152154da9262,22512416-9df0-4f70-bd48-41ef2c94d29f,,2018-07-01T00:00:00+0200,time lapse,,,,,,,human,,,,
fa601b52-3930-49f4-a99b-2eda18547463:seq,7de2324a-9f15-42bb-a60f-152154da9262,fa601b52-3930-49f4-a99b-2eda18547463,,2018-07-01T12:00:00+0200,time lapse,,,,,,,human,,,,
c1ecdf42-4520-4d0e-8f13-0e8932ba55c1:seq,7de2324a-9f15-42bb-a60f-152154da9262,c1ecdf42-4520-4d0e-8f13-0e8932ba55c1,,2018-07-02T00:00:00+0200,time lapse,,,,,,,human,,,,
3a777d98-7e2e-4718-88f8-568c6f4fb9d0:seq,7de2324a-9f15-42bb-a60f-152154da9262,3a777d98-7e2e-4718-88f8-568c6f4fb9d0,,2018-07-02T12:00:00+0200,time lapse,,,,,,,human,,,,
5028baee-81d7-4656-8d16-9576ac98aa89:seq,7de2324a-9f15-42bb-a60f-152154da9262,5028baee-81d7-4656-8d16-9576ac98aa89,,2018-07-03T00:00:00+0200,time lapse,,,,,,,human,,,,
5f0cb482-6401-4100-9693-1c2dab2f342a:seq,7de2324a-9f15-42bb-a60f-152154da9262,5f0cb482-6401-4100-9693-1c2dab2f342a,,2018-07-03T12:00:00+0200,time lapse,,,,,,,human,,,,
40528194-e7e8-422c-a836-7a917c43fbd0:seq,7de2324a-9f15-42bb-a60f-152154da9262,40528194-e7e8-422c-a836-7a917c43fbd0,,2018-07-04T00:00:00+0200,time lapse,,,,,,,human,,,,
3959390a-0e1d-41d4-bfdf-25d16deee547:seq,7de2324a-9f15-42bb-a60f-152154da9262,3959390a-0e1d-41d4-bfdf-25d16deee547,,2018-07-04T12:00:00+0200,time lapse,,,,,,,human,,,,
b780a7f8-feb0-49a8-ac88-1bf958580b9f:seq,7de2324a-9f15-42bb-a60f-152154da9262,b780a7f8-feb0-49a8-ac88-1bf958580b9f,,2018-07-05T00:00:00+0200,time lapse,,,,,,,human,,,,
8da28db0-3468-4cf0-83b7-564b3a0ef64e:seq,7de2324a-9f15-42bb-a60f-152154da9262,8da28db0-3468-4cf0-83b7-564b3a0ef64e,,2018-07-05T11:19:12+0200,setup/pickup,,,,,,,human,,,,
d7f88516-abc4-4f70-8c3b-3c6f22f1112c:seq,7e0fa581-9aa6-4a53-bdb3-57095c739329,d7f88516-abc4-4f70-8c3b-3c6f22f1112c,,2018-06-08T15:30:22+0200,setup/pickup,,,,,,,human,,,,
427a0c45-ce08-4f4f-b055-d7a0b7652476:seq,7e0fa581-9aa6-4a53-bdb3-57095c739329,427a0c45-ce08-4f4f-b055-d7a0b7652476,,2018-06-09T00:00:00+0200,time lapse,,,,,,,human,,,,
16c5951e-a10e-463a-a9c3-52d633330781:seq,7e0fa581-9aa6-4a53-bdb3-57095c739329,16c5951e-a10e-463a-a9c3-52d633330781,,2018-06-09T12:00:00+0200,time lapse,,,,,,,human,,,,
d35f91b6-0c1c-45be-9293-957088b01256:seq,7e0fa581-9aa6-4a53-bdb3-57095c739329,d35f91b6-0c1c-45be-9293-957088b01256,,2018-06-10T00:00:00+0200,time lapse,,,,,,,human,,,,
42244feb-c62f-459e-996e-d1788460e352,7e0fa581-9aa6-4a53-bdb3-57095c739329,55d98ebe-0d83-45b8-b64b-2aa1d88a98a1,,2018-06-10T07:11:48+0200,animal,Vulpes vulpes,Red Fox,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-10-26T07:05:03+0200,,
4e6d7e47-2c50-4cbe-a5d7-e40391b986f9:seq,7e0fa581-9aa6-4a53-bdb3-57095c739329,4e6d7e47-2c50-4cbe-a5d7-e40391b986f9,,2018-06-10T12:00:00+0200,time lapse,,,,,,,human,,,,
e3598982-c764-4bc9-9667-67d122b19c76:seq,7e0fa581-9aa6-4a53-bdb3-57095c739329,e3598982-c764-4bc9-9667-67d122b19c76,,2018-06-11T00:00:00+0200,time lapse,,,,,,,human,,,,
6ddf4eb6-4766-4095-a4a1-193486e219d7:seq,7e0fa581-9aa6-4a53-bdb3-57095c739329,6ddf4eb6-4766-4095-a4a1-193486e219d7,,2018-06-11T12:00:00+0200,time lapse,,,,,,,human,,,,
3552bee4-a157-4820-9929-cec171b77250:seq,7e0fa581-9aa6-4a53-bdb3-57095c739329,3552bee4-a157-4820-9929-cec171b77250,,2018-06-12T00:00:00+0200,time lapse,,,,,,,human,,,,
75a54e47-b30f-4172-b3c2-7b87a11fb135:seq,7e0fa581-9aa6-4a53-bdb3-57095c739329,75a54e47-b30f-4172-b3c2-7b87a11fb135,,2018-06-12T12:00:00+0200,time lapse,,,,,,,human,,,,
058ebcc4-d2ac-4a77-9d4f-99e868a9d5f1:seq,7e0fa581-9aa6-4a53-bdb3-57095c739329,058ebcc4-d2ac-4a77-9d4f-99e868a9d5f1,,2018-06-13T00:00:00+0200,time lapse,,,,,,,human,,,,
37f147e7-8f60-45ad-be74-2be367a7bf2c,7e0fa581-9aa6-4a53-bdb3-57095c739329,694b2da9-9686-4f63-9b12-4e87be75c1f2,,2018-06-13T08:42:05+0200,animal,Vulpes vulpes,Red Fox,1,undefined,undefined,,human,ff792261-deee-40b3-8a31-d3e792d574fd,2018-10-26T07:05:30+0200,,
