occurrenceID,type,datasetName,basisOfRecord,dataGeneralizations,occurrenceStatus,organismID,organismName,eventID,samplingProtocol,eventDate,minimumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,scientificName,kingdom
12593546410,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 130 records",present,L902124,Wouter,755-L902124,gps,2013-05-31T18:05:21Z,7.0,51.3433087,3.1860793,WGS84,6.1,"Larus fuscus",Animalia
12593546417,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 145 records",present,L902124,Wouter,755-L902124,gps,2013-05-31T19:05:08Z,6.0,51.3432946,3.186096,WGS84,14.5,"Larus fuscus",Animalia
12593546425,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 212 records",present,L902124,Wouter,755-L902124,gps,2013-05-31T20:04:33Z,8.0,51.3433132,3.1860643,WGS84,10.3,"Larus fuscus",Animalia
12593546433,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 75 records",present,L902124,Wouter,755-L902124,gps,2013-05-31T21:02:04Z,-1.0,51.3433289,3.1860353,WGS84,5.8,"Larus fuscus",Animalia
12593546441,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 71 records",present,L902124,Wouter,755-L902124,gps,2013-05-31T22:03:00Z,31.0,51.3433729,3.1862155,WGS84,15.9,"Larus fuscus",Animalia
12593546449,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 68 records",present,L902124,Wouter,755-L902124,gps,2013-05-31T23:02:36Z,3.0,51.3433378,3.1859078,WGS84,31.2,"Larus fuscus",Animalia
12593546457,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 71 records",present,L902124,Wouter,755-L902124,gps,2013-06-01T00:02:41Z,0.0,51.3433195,3.1860299,WGS84,9.5,"Larus fuscus",Animalia
12593546465,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 71 records",present,L902124,Wouter,755-L902124,gps,2013-06-01T01:01:23Z,8.0,51.3433277,3.1860517,WGS84,9.4,"Larus fuscus",Animalia
12593546473,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 76 records",present,L902124,Wouter,755-L902124,gps,2013-06-01T02:02:40Z,18.0,51.343244,3.1860241,WGS84,10.7,"Larus fuscus",Animalia
12593546482,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 335 records",present,L902124,Wouter,755-L902124,gps,2013-06-01T03:01:15Z,5.0,51.300454,3.2086331,WGS84,12.6,"Larus fuscus",Animalia
12593546548,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 212 records",present,L902124,Wouter,755-L902124,gps,2013-06-01T04:00:17Z,0.0,51.1949753,3.245398,WGS84,21.1,"Larus fuscus",Animalia
12593602890,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 225 records",present,L904812,Kees,703-L904812,gps,2013-06-01T05:03:35Z,7.0,51.2918178,3.2598328,WGS84,11.6,"Larus fuscus",Animalia
12593602901,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 196 records",present,L904812,Kees,703-L904812,gps,2013-06-01T06:00:04Z,3.0,51.3432067,3.1852111,WGS84,37.8,"Larus fuscus",Animalia
12593602912,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 191 records",present,L904812,Kees,703-L904812,gps,2013-06-01T07:02:51Z,5.0,51.3432008,3.1852072,WGS84,15.8,"Larus fuscus",Animalia
12593602923,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 110 records",present,L904812,Kees,703-L904812,gps,2013-06-01T08:01:26Z,4.0,51.3431761,3.1852109,WGS84,5.6,"Larus fuscus",Animalia
12593602934,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 71 records",present,L904812,Kees,703-L904812,gps,2013-06-01T09:03:29Z,3.0,51.3431752,3.1852202,WGS84,6.6,"Larus fuscus",Animalia
12593602946,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 61 records",present,L904812,Kees,703-L904812,gps,2013-06-01T10:04:09Z,0.0,51.3431759,3.1852086,WGS84,9.9,"Larus fuscus",Animalia
12593602958,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 80 records",present,L904812,Kees,703-L904812,gps,2013-06-01T11:02:02Z,1.0,51.3432086,3.1851407,WGS84,26.7,"Larus fuscus",Animalia
12593602970,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 138 records",present,L904812,Kees,703-L904812,gps,2013-06-01T12:01:45Z,0.0,51.3431667,3.1852189,WGS84,22.1,"Larus fuscus",Animalia
12593602982,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 137 records",present,L904812,Kees,703-L904812,gps,2013-06-01T13:00:40Z,0.0,51.3431974,3.1852091,WGS84,13.5,"Larus fuscus",Animalia
12593602994,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 228 records",present,L904812,Kees,703-L904812,gps,2013-06-01T14:02:15Z,0.0,51.3431694,3.1852085,WGS84,8.6,"Larus fuscus",Animalia
12593603004,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 170 records",present,L904812,Kees,703-L904812,gps,2013-06-01T15:01:06Z,3.0,51.3431729,3.1852387,WGS84,16.3,"Larus fuscus",Animalia
12593603014,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 133 records",present,L904812,Kees,703-L904812,gps,2013-06-01T16:01:27Z,-3.0,51.2718974,3.2519632,WGS84,11.5,"Larus fuscus",Animalia
12593603027,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 97 records",present,L904812,Kees,703-L904812,gps,2013-06-01T17:04:10Z,6.0,51.2936217,3.2313975,WGS84,22.7,"Larus fuscus",Animalia
12593603039,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 72 records",present,L904812,Kees,703-L904812,gps,2013-06-01T18:03:31Z,25.0,51.3168424,3.2118624,WGS84,7.2,"Larus fuscus",Animalia
12593603050,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 79 records",present,L904812,Kees,703-L904812,gps,2013-06-01T19:00:58Z,2.0,51.3431775,3.1852476,WGS84,12.8,"Larus fuscus",Animalia
12593603062,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 115 records",present,L904812,Kees,703-L904812,gps,2013-06-01T20:04:56Z,2.0,51.3431882,3.1852214,WGS84,26.0,"Larus fuscus",Animalia
12593603070,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 49 records",present,L904812,Kees,703-L904812,gps,2013-06-01T21:05:10Z,5.0,51.3436294,3.1822271,WGS84,12.8,"Larus fuscus",Animalia
12593603076,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 48 records",present,L904812,Kees,703-L904812,gps,2013-06-01T22:15:49Z,-4.0,51.3431828,3.1852595,WGS84,35.7,"Larus fuscus",Animalia
12593603081,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 48 records",present,L904812,Kees,703-L904812,gps,2013-06-01T23:11:04Z,-6.0,51.3430637,3.1856142,WGS84,14.5,"Larus fuscus",Animalia
12593603086,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 41 records",present,L904812,Kees,703-L904812,gps,2013-06-02T00:02:48Z,10.0,51.3431801,3.1852665,WGS84,6.4,"Larus fuscus",Animalia
12593603092,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 42 records",present,L904812,Kees,703-L904812,gps,2013-06-02T01:03:49Z,7.0,51.3438614,3.1826177,WGS84,12.0,"Larus fuscus",Animalia
12593603098,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 40 records",present,L904812,Kees,703-L904812,gps,2013-06-02T02:04:09Z,3.0,51.343852,3.1824246,WGS84,20.3,"Larus fuscus",Animalia
12593603104,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 100 records",present,L904812,Kees,703-L904812,gps,2013-06-02T03:01:12Z,34.0,51.2995721,3.2738729,WGS84,21.3,"Larus fuscus",Animalia
12593603135,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 83 records",present,L904812,Kees,703-L904812,gps,2013-06-02T04:01:26Z,0.0,51.2281137,3.3821613,WGS84,9.5,"Larus fuscus",Animalia
12593603167,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 100 records",present,L904812,Kees,703-L904812,gps,2013-06-02T05:01:12Z,12.0,51.2101356,3.3995532,WGS84,9.9,"Larus fuscus",Animalia
12593546598,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 123 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T06:40:51Z,5.0,51.3432798,3.186087,WGS84,3.9,"Larus fuscus",Animalia
12593546601,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 134 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T07:02:08Z,4.0,51.3433099,3.1860445,WGS84,5.0,"Larus fuscus",Animalia
12593546609,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 134 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T08:00:32Z,5.0,51.3433197,3.186034,WGS84,5.4,"Larus fuscus",Animalia
12593546616,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 136 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T09:00:09Z,15.0,51.3433044,3.1860382,WGS84,11.2,"Larus fuscus",Animalia
12593546624,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 153 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T10:12:48Z,9.0,51.3433148,3.1860534,WGS84,6.6,"Larus fuscus",Animalia
12593546633,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 163 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T11:01:53Z,-109.0,51.3413466,3.1930519,WGS84,24.7,"Larus fuscus",Animalia
12593546659,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 171 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T12:00:36Z,-471.0,51.3411461,3.1889657,WGS84,42.5,"Larus fuscus",Animalia
12593546682,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 170 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T13:01:05Z,12.0,51.3432909,3.1861459,WGS84,16.3,"Larus fuscus",Animalia
12593546694,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 146 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T14:01:05Z,157.0,51.3440323,3.1835869,WGS84,23.7,"Larus fuscus",Animalia
12593546706,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 150 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T15:03:56Z,-136.0,51.343305,3.18648,WGS84,40.8,"Larus fuscus",Animalia
12593546717,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 143 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T16:03:59Z,4.0,51.3433168,3.1860566,WGS84,13.0,"Larus fuscus",Animalia
12593546727,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 119 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T17:02:06Z,5.0,51.3433092,3.1860666,WGS84,15.9,"Larus fuscus",Animalia
12593546739,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 107 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T18:00:42Z,8.0,51.3433031,3.1860573,WGS84,,"Larus fuscus",Animalia
12593546752,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 94 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T19:04:38Z,6.0,51.3432969,3.1860654,WGS84,6.5,"Larus fuscus",Animalia
12593546763,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 120 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T20:02:07Z,3.0,51.3433182,3.186063,WGS84,12.7,"Larus fuscus",Animalia
12593546771,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 47 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T21:00:57Z,8.0,51.343295,3.1860945,WGS84,,"Larus fuscus",Animalia
12593546777,Event,"LBBG_ZEEBRUGGE - Lesser black-backed gulls (Larus fuscus, Laridae) breeding at the southern North Sea coast (Belgium and the Netherlands)",MachineObservation,"subsampled by hour: first of 45 records",present,L902124,Wouter,755-L902124,gps,2013-06-02T22:14:06Z,3.0,51.3433044,3.1860864,WGS84,5.2,"Larus fuscus",Animalia
