"occurrenceID","datasetID","type","modified","basisOfRecord","eventID","year","month","day","eventTime","eventDate","decimalLatitude","decimalLongitude","fieldNotes","scientificName","scientificNameID","vernacularName","lifeStage","sex"
"261725_cs_Germany.csv:deployment:07855","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,25,"00:41:00","1998-03-25T00:41:00",-68.566,35.564,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07856","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,25,"07:00:00","1998-03-25T07:00:00",-68.58,35.526,"location_quality= 0","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07857","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,25,"11:03:00","1998-03-25T11:03:00",-68.588,35.512,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07858","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,25,"12:13:00","1998-03-25T12:13:00",-68.56,35.392,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07859","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,26,"00:27:00","1998-03-26T00:27:00",-68.559,35.544,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07860","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,26,"01:35:00","1998-03-26T01:35:00",-68.577,35.556,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07861","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,26,"02:10:00","1998-03-26T02:10:00",-68.584,35.555,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07862","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,26,"03:11:00","1998-03-26T03:11:00",-68.626,35.686,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07863","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,27,"14:53:00","1998-03-27T14:53:00",-68.477,35.686,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07864","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,27,"15:49:00","1998-03-27T15:49:00",-68.455,35.675,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07865","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,27,"17:25:00","1998-03-27T17:25:00",-68.398,35.623,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07866","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,27,"18:14:00","1998-03-27T18:14:00",-68.391,35.62,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07867","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,27,"19:06:00","1998-03-27T19:06:00",-68.357,35.659,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07868","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,27,"19:55:00","1998-03-27T19:55:00",-68.314,35.628,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07869","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,27,"20:44:00","1998-03-27T20:44:00",-68.321,35.669,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07870","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,27,"22:22:00","1998-03-27T22:22:00",-68.293,35.556,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07871","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,27,"23:10:00","1998-03-27T23:10:00",-68.278,35.597,"location_quality= 0","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07872","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,28,"00:08:00","1998-03-28T00:08:00",-68.309,35.594,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07873","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,28,"00:53:00","1998-03-28T00:53:00",-68.306,35.612,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07874","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,28,"01:48:00","1998-03-28T01:48:00",-68.35,35.518,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07875","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,29,"01:38:00","1998-03-29T01:38:00",-68.137,35.412,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07876","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,29,"02:07:00","1998-03-29T02:07:00",-68.14,35.401,"location_quality= 0","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07877","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,29,"03:47:00","1998-03-29T03:47:00",-68.151,35.434,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07878","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,29,"05:30:00","1998-03-29T05:30:00",-68.168,35.207,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07879","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,30,"00:05:00","1998-03-30T00:05:00",-68.245,35.598,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07880","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,30,"01:26:00","1998-03-30T01:26:00",-68.231,35.623,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07881","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,30,"01:47:00","1998-03-30T01:47:00",-68.269,35.408,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07882","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,30,"03:27:00","1998-03-30T03:27:00",-68.243,35.644,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07883","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,30,"05:09:00","1998-03-30T05:09:00",-68.228,35.557,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07884","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,31,"03:04:00","1998-03-31T03:04:00",-68.254,35.763,"location_quality= Z","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07885","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,3,31,"04:46:00","1998-03-31T04:46:00",-68.28,35.678,"location_quality= 0","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07886","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,1,"01:02:00","1998-04-01T01:02:00",-68.113,36.531,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07887","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,1,"01:03:00","1998-04-01T01:03:00",-68.107,36.532,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07888","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,1,"02:42:00","1998-04-01T02:42:00",-68.09,36.612,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07889","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,1,"02:46:00","1998-04-01T02:46:00",-68.085,36.635,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07890","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,1,"04:23:00","1998-04-01T04:23:00",-68.064,36.715,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07891","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,1,"06:05:00","1998-04-01T06:05:00",-68.045,36.784,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07892","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,1,"11:26:00","1998-04-01T11:26:00",-67.983,37.19,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07893","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,2,"02:20:00","1998-04-02T02:20:00",-67.913,38.214,"location_quality= 0","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07894","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,2,"04:02:00","1998-04-02T04:02:00",-67.896,38.308,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07895","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,2,"11:19:00","1998-04-02T11:19:00",-67.884,38.54,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07896","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,2,"12:59:00","1998-04-02T12:59:00",-67.868,38.673,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07897","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,2,"14:20:00","1998-04-02T14:20:00",-67.875,38.721,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07898","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,2,"14:40:00","1998-04-02T14:40:00",-67.871,38.69,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07899","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,3,"00:41:00","1998-04-03T00:41:00",-67.789,39.098,"location_quality= A","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07900","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,3,"01:59:00","1998-04-03T01:59:00",-67.804,39.356,"location_quality= 0","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07901","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,3,"02:25:00","1998-04-03T02:25:00",-67.759,39.19,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07902","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,3,"03:38:00","1998-04-03T03:38:00",-67.743,39.248,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07903","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,3,"14:01:00","1998-04-03T14:01:00",-67.708,39.622,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07904","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,4,"00:30:00","1998-04-04T00:30:00",-67.605,39.952,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07905","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,4,"12:38:00","1998-04-04T12:38:00",-67.412,40.46,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07906","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,4,"14:17:00","1998-04-04T14:17:00",-67.393,40.536,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07907","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,4,"20:17:00","1998-04-04T20:17:00",-67.312,40.927,"location_quality= Z","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07908","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,4,"20:54:00","1998-04-04T20:54:00",-67.3,40.976,"location_quality= B","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07909","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,4,"22:37:00","1998-04-04T22:37:00",-67.252,41.047,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07910","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,5,"01:15:00","1998-04-05T01:15:00",-67.188,41.368,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07911","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,5,"02:02:00","1998-04-05T02:02:00",-67.184,41.254,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07912","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,5,"02:52:00","1998-04-05T02:52:00",-67.155,41.395,"location_quality= 1","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
"261725_cs_Germany.csv:deployment:07913","10.1594/PANGAEA.819980","deployment",2020-01-16,"MachineObservation","capture:261725_cs_Germany.csv",1998,4,5,"04:36:00","1998-04-05T04:36:00",-67.134,41.411,"location_quality= 2","Lobodon carcinophaga","urn:lsid:marinespecies.org:taxname:231416","Crabeater seal","","U"
